transaction_key,transaction_id,transaction_date,transaction_timestamp,customer_key,location_key,channel,fulfillment_type,subtotal,tax_amount,discount_amount,delivery_fee,total_amount,item_count,total_quantity,payment_method,transaction_status,source_system,created_timestamp
FT_EC_000193,ORD200193,2025-10-07,2025-10-07 23:47:40.815900,CK_CU000688,LK_ST025,ONLINE,DELIVERY,166.74,16.67,0.0,14.99,198.4,4,6,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000194,ORD200194,2025-10-05,2025-10-05 12:39:40.815930,CK_CU000021,LK_ST015,ONLINE,IMMEDIATE,145.95,13.87,7.3,9.99,162.51,5,5,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000195,ORD200195,2025-10-16,2025-10-16 03:15:40.815958,CK_CU000566,LK_ST017,ONLINE,IMMEDIATE,258.16,25.82,0.0,9.99,293.97,4,4,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000196,ORD200196,2025-09-21,2025-09-21 19:08:40.815986,CK_CU000184,LK_ST008,CLICK_COLLECT,PICKUP,111.15,11.12,0.0,5.0,127.27,3,5,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000197,ORD200197,2025-10-14,2025-10-14 17:24:40.816072,CK_CU000871,LK_ST005,ONLINE,IMMEDIATE,397.0,39.7,0.0,5.0,441.7,5,5,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000198,ORD200198,2025-10-06,2025-10-06 05:21:40.816109,CK_CU000222,LK_ST017,ONLINE,DELIVERY,82.8,8.28,0.0,5.0,96.08,4,6,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000199,ORD200199,2025-10-07,2025-10-07 22:51:40.816140,CK_CU000827,LK_ST020,ONLINE,DELIVERY,388.25,34.94,38.83,0.0,384.36,3,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000200,ORD200200,2025-10-07,2025-10-07 15:03:40.816172,CK_CU000328,LK_ST001,ONLINE,DELIVERY,69.0,6.21,6.9,0.0,68.31,4,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000201,ORD200201,2025-09-23,2025-09-23 08:07:40.816202,CK_CU000179,LK_ST022,ONLINE,IMMEDIATE,101.04,9.6,5.05,14.99,120.58,4,4,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000202,ORD200202,2025-10-12,2025-10-12 17:23:40.816240,CK_CU000788,LK_ST018,ONLINE,DELIVERY,222.2,22.22,0.0,0.0,244.42,5,5,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000203,ORD200203,2025-10-05,2025-10-05 19:15:40.816270,CK_CU000112,LK_ST015,ONLINE,DELIVERY,144.33,14.43,0.0,0.0,158.76,3,3,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000204,ORD200204,2025-10-16,2025-10-16 06:17:40.816299,CK_CU000736,LK_ST005,ONLINE,DELIVERY,103.8,10.38,0.0,0.0,114.18,1,2,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000205,ORD200205,2025-09-18,2025-09-18 17:14:40.816346,CK_CU000726,LK_ST007,CLICK_COLLECT,PICKUP,262.89,26.29,0.0,14.99,304.17,2,3,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000206,ORD200206,2025-09-23,2025-09-23 00:16:40.816383,CK_CU000059,LK_ST018,ONLINE,IMMEDIATE,476.4,40.49,71.46,5.0,450.43,5,6,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000207,ORD200207,2025-10-16,2025-10-16 03:27:40.816415,CK_CU000327,LK_ST006,ONLINE,IMMEDIATE,39.75,3.98,0.0,9.99,53.72,3,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000208,ORD200208,2025-10-06,2025-10-06 14:49:40.816446,CK_CU000905,LK_ST022,ONLINE,IMMEDIATE,336.84,33.68,0.0,14.99,385.51,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000209,ORD200209,2025-10-07,2025-10-07 15:05:40.816478,CK_CU000621,LK_ST021,CLICK_COLLECT,PICKUP,19.32,1.93,0.0,5.0,26.25,3,3,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000210,ORD200210,2025-10-02,2025-10-02 03:49:40.816511,CK_CU000897,LK_ST005,ONLINE,IMMEDIATE,160.74,15.27,8.04,9.99,177.96,2,3,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000211,ORD200211,2025-09-19,2025-09-19 02:13:40.816543,CK_CU000669,LK_ST019,CLICK_COLLECT,PICKUP,21.45,2.15,0.0,0.0,23.6,2,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000212,ORD200212,2025-09-18,2025-09-18 21:37:40.816574,CK_CU000191,LK_ST010,CLICK_COLLECT,PICKUP,109.2,10.92,0.0,0.0,120.12,1,3,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000213,ORD200213,2025-09-25,2025-09-25 18:04:40.816611,CK_CU000200,LK_ST015,ONLINE,IMMEDIATE,51.84,5.18,0.0,9.99,67.01,1,2,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000214,ORD200214,2025-09-25,2025-09-25 14:41:40.816642,CK_CU000312,LK_ST010,ONLINE,DELIVERY,289.96,26.1,29.0,9.99,297.05,2,4,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000215,ORD200215,2025-09-30,2025-09-30 05:05:40.816675,CK_CU000708,LK_ST016,ONLINE,DELIVERY,436.6,43.66,0.0,5.0,485.26,5,5,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000216,ORD200216,2025-09-23,2025-09-23 13:18:40.816708,CK_CU000035,LK_ST012,ONLINE,IMMEDIATE,318.24,28.64,31.82,5.0,320.06,5,6,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000217,ORD200217,2025-10-09,2025-10-09 10:59:40.816737,CK_CU000379,LK_ST018,ONLINE,IMMEDIATE,21.6,1.94,2.16,5.0,26.38,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000218,ORD200218,2025-10-12,2025-10-12 05:31:40.816767,CK_CU000387,LK_ST023,CLICK_COLLECT,PICKUP,63.13,6.31,0.0,0.0,69.44,1,1,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000219,ORD200219,2025-09-19,2025-09-19 00:03:40.816797,CK_CU000758,LK_ST001,ONLINE,IMMEDIATE,227.24,21.59,11.36,0.0,237.47,4,4,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000220,ORD200220,2025-10-06,2025-10-06 01:30:40.816842,CK_CU000237,LK_ST016,CLICK_COLLECT,PICKUP,45.47,4.55,0.0,0.0,50.02,1,1,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000221,ORD200221,2025-09-18,2025-09-18 06:08:40.816876,CK_CU000616,LK_ST022,ONLINE,IMMEDIATE,68.52,5.82,10.28,0.0,64.06,2,3,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000222,ORD200222,2025-09-28,2025-09-28 17:47:40.816907,CK_CU000519,LK_ST006,ONLINE,DELIVERY,232.45,23.25,0.0,9.99,265.69,5,5,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000223,ORD200223,2025-09-23,2025-09-23 17:15:40.816935,CK_CU000283,LK_ST003,ONLINE,DELIVERY,50.05,5.01,0.0,0.0,55.06,5,7,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000224,ORD200224,2025-09-24,2025-09-24 04:04:40.816968,CK_CU000001,LK_ST002,ONLINE,IMMEDIATE,224.19,22.42,0.0,0.0,246.61,2,3,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000225,ORD200225,2025-09-24,2025-09-24 06:04:40.816997,CK_CU000731,LK_ST002,CLICK_COLLECT,PICKUP,206.24,20.62,0.0,5.0,231.86,4,4,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000226,ORD200226,2025-09-23,2025-09-23 05:01:40.817028,CK_CU000464,LK_ST013,ONLINE,DELIVERY,74.0,6.29,11.1,9.99,79.18,4,5,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000227,ORD200227,2025-10-16,2025-10-16 17:29:40.817111,CK_CU000230,LK_ST009,CLICK_COLLECT,PICKUP,352.3,35.23,0.0,0.0,387.53,3,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000228,ORD200228,2025-09-19,2025-09-19 15:53:40.817142,CK_CU000967,LK_ST016,ONLINE,IMMEDIATE,46.75,4.44,2.34,0.0,48.85,1,1,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000229,ORD200229,2025-10-05,2025-10-05 19:43:40.817172,CK_CU000172,LK_ST005,ONLINE,IMMEDIATE,483.6,48.36,0.0,5.0,536.96,4,6,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000230,ORD200230,2025-09-21,2025-09-21 01:39:40.817202,CK_CU000087,LK_ST023,ONLINE,DELIVERY,29.6,2.66,2.96,9.99,39.29,2,2,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000231,ORD200231,2025-09-22,2025-09-22 15:43:40.817242,CK_CU000553,LK_ST021,ONLINE,IMMEDIATE,407.16,40.72,0.0,5.0,452.88,4,6,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000232,ORD200232,2025-10-08,2025-10-08 01:02:40.817276,CK_CU000123,LK_ST007,ONLINE,DELIVERY,194.1,19.41,0.0,9.99,223.5,5,5,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000233,ORD200233,2025-10-15,2025-10-15 15:45:40.817313,CK_CU000843,LK_ST013,CLICK_COLLECT,PICKUP,112.8,11.28,0.0,14.99,139.07,1,2,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000234,ORD200234,2025-09-17,2025-09-17 12:56:40.817344,CK_CU000298,LK_ST020,ONLINE,DELIVERY,91.62,8.7,4.58,9.99,105.73,3,3,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000235,ORD200235,2025-10-11,2025-10-11 03:52:40.817375,CK_CU000885,LK_ST024,ONLINE,DELIVERY,128.92,12.89,0.0,9.99,151.8,1,2,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000236,ORD200236,2025-09-27,2025-09-27 10:07:40.817406,CK_CU000929,LK_ST013,CLICK_COLLECT,PICKUP,120.5,12.05,0.0,5.0,137.55,5,5,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000237,ORD200237,2025-10-03,2025-10-03 10:48:40.817437,CK_CU000690,LK_ST007,ONLINE,DELIVERY,220.05,22.0,0.0,0.0,242.05,5,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000238,ORD200238,2025-10-15,2025-10-15 15:50:40.817473,CK_CU000575,LK_ST010,ONLINE,DELIVERY,132.86,12.62,6.64,14.99,153.83,5,7,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000239,ORD200239,2025-09-28,2025-09-28 17:31:40.817520,CK_CU000484,LK_ST015,ONLINE,IMMEDIATE,362.81,36.28,0.0,5.0,404.09,5,7,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000240,ORD200240,2025-09-29,2025-09-29 22:01:40.817555,CK_CU000165,LK_ST021,CLICK_COLLECT,PICKUP,337.04,33.7,0.0,0.0,370.74,2,4,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000241,ORD200241,2025-10-09,2025-10-09 23:32:40.817587,CK_CU000699,LK_ST006,ONLINE,DELIVERY,25.53,2.55,0.0,9.99,38.07,3,3,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000242,ORD200242,2025-10-07,2025-10-07 12:33:40.817618,CK_CU000383,LK_ST005,CLICK_COLLECT,PICKUP,127.8,11.5,12.78,0.0,126.52,5,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000243,ORD200243,2025-10-01,2025-10-01 01:23:40.817649,CK_CU000209,LK_ST023,CLICK_COLLECT,PICKUP,259.0,23.31,25.9,5.0,261.41,5,5,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000244,ORD200244,2025-09-22,2025-09-22 07:52:40.817681,CK_CU000739,LK_ST002,ONLINE,DELIVERY,186.4,18.64,0.0,5.0,210.04,4,5,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000245,ORD200245,2025-10-02,2025-10-02 22:45:40.817711,CK_CU000432,LK_ST021,ONLINE,IMMEDIATE,68.56,6.86,0.0,5.0,80.42,3,4,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000246,ORD200246,2025-09-23,2025-09-23 07:43:40.817743,CK_CU000389,LK_ST015,CLICK_COLLECT,PICKUP,39.62,3.96,0.0,9.99,53.57,1,1,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000247,ORD200247,2025-09-28,2025-09-28 17:48:40.817778,CK_CU000560,LK_ST016,ONLINE,DELIVERY,155.3,15.53,0.0,0.0,170.83,3,5,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000248,ORD200248,2025-09-17,2025-09-17 16:27:40.817809,CK_CU000224,LK_ST019,CLICK_COLLECT,PICKUP,436.6,43.66,0.0,5.0,485.26,3,5,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000249,ORD200249,2025-09-24,2025-09-24 14:09:40.817842,CK_CU000003,LK_ST009,ONLINE,IMMEDIATE,266.8,25.35,13.34,5.0,283.81,3,5,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000250,ORD200250,2025-10-17,2025-10-17 00:01:40.817873,CK_CU000372,LK_ST022,ONLINE,IMMEDIATE,351.8,35.18,0.0,9.99,396.97,5,5,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000251,ORD200251,2025-10-15,2025-10-15 14:28:40.817904,CK_CU000687,LK_ST019,ONLINE,IMMEDIATE,164.99,14.85,16.5,9.99,173.33,5,7,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000252,ORD200252,2025-10-09,2025-10-09 17:28:40.817935,CK_CU000446,LK_ST007,ONLINE,DELIVERY,165.94,16.59,0.0,5.0,187.53,2,2,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000253,ORD200253,2025-10-02,2025-10-02 06:59:40.817968,CK_CU000611,LK_ST004,ONLINE,DELIVERY,163.5,15.53,8.18,9.99,180.84,1,2,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000254,ORD200254,2025-09-17,2025-09-17 14:12:40.817998,CK_CU000116,LK_ST003,ONLINE,IMMEDIATE,262.32,26.23,0.0,0.0,288.55,4,6,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000255,ORD200255,2025-09-29,2025-09-29 08:59:40.818068,CK_CU000270,LK_ST024,ONLINE,DELIVERY,247.88,24.79,0.0,14.99,287.66,3,4,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000256,ORD200256,2025-10-10,2025-10-10 00:23:40.818111,CK_CU000447,LK_ST020,ONLINE,IMMEDIATE,164.97,16.5,0.0,5.0,186.47,1,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000257,ORD200257,2025-10-06,2025-10-06 23:57:40.818143,CK_CU000368,LK_ST011,ONLINE,DELIVERY,52.05,5.2,0.0,9.99,67.24,1,1,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000258,ORD200258,2025-09-29,2025-09-29 22:48:40.818172,CK_CU000253,LK_ST001,ONLINE,IMMEDIATE,82.22,8.22,0.0,0.0,90.44,2,2,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000259,ORD200259,2025-09-26,2025-09-26 00:23:40.818205,CK_CU000317,LK_ST006,CLICK_COLLECT,PICKUP,207.2,19.68,10.36,0.0,216.52,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000260,ORD200260,2025-10-13,2025-10-13 04:59:40.818246,CK_CU000415,LK_ST011,ONLINE,IMMEDIATE,15.06,1.36,1.51,5.0,19.91,3,3,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000261,ORD200261,2025-09-21,2025-09-21 12:13:40.818278,CK_CU000095,LK_ST001,ONLINE,IMMEDIATE,276.18,27.62,0.0,9.99,313.79,4,6,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000262,ORD200262,2025-10-01,2025-10-01 12:45:40.818309,CK_CU000785,LK_ST021,ONLINE,DELIVERY,155.49,15.55,0.0,5.0,176.04,2,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000263,ORD200263,2025-09-18,2025-09-18 02:53:40.818339,CK_CU000892,LK_ST007,ONLINE,DELIVERY,407.9,40.79,0.0,14.99,463.68,5,5,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000264,ORD200264,2025-10-03,2025-10-03 07:12:40.818378,CK_CU000024,LK_ST006,ONLINE,DELIVERY,115.62,11.56,0.0,5.0,132.18,1,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000265,ORD200265,2025-10-13,2025-10-13 01:15:40.818406,CK_CU000628,LK_ST014,ONLINE,DELIVERY,348.12,34.81,0.0,5.0,387.93,3,4,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000266,ORD200266,2025-09-27,2025-09-27 22:44:40.818437,CK_CU000663,LK_ST002,ONLINE,DELIVERY,325.35,30.91,16.27,0.0,339.99,5,5,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000267,ORD200267,2025-09-26,2025-09-26 21:35:40.818468,CK_CU000850,LK_ST004,ONLINE,DELIVERY,187.74,15.96,28.16,9.99,185.53,2,3,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000268,ORD200268,2025-10-03,2025-10-03 01:29:40.818500,CK_CU000050,LK_ST011,CLICK_COLLECT,PICKUP,49.56,4.46,4.96,0.0,49.06,4,4,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000269,ORD200269,2025-10-11,2025-10-11 03:57:40.818531,CK_CU000502,LK_ST015,ONLINE,IMMEDIATE,79.46,7.95,0.0,9.99,97.4,1,2,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000270,ORD200270,2025-10-14,2025-10-14 20:37:40.818561,CK_CU000718,LK_ST018,ONLINE,IMMEDIATE,219.96,19.8,22.0,14.99,232.75,3,4,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000271,ORD200271,2025-10-13,2025-10-13 15:19:40.818591,CK_CU000498,LK_ST001,ONLINE,IMMEDIATE,216.6,20.58,10.83,14.99,241.34,5,5,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000272,ORD200272,2025-10-17,2025-10-17 08:14:40.818623,CK_CU000335,LK_ST003,CLICK_COLLECT,PICKUP,475.51,47.55,0.0,5.0,528.06,5,7,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000273,ORD200273,2025-10-06,2025-10-06 07:02:40.818653,CK_CU000079,LK_ST003,ONLINE,IMMEDIATE,42.16,4.22,0.0,9.99,56.37,1,2,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000274,ORD200274,2025-09-18,2025-09-18 14:37:40.818688,CK_CU000582,LK_ST007,CLICK_COLLECT,PICKUP,171.28,15.42,17.13,9.99,179.56,4,4,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000275,ORD200275,2025-10-04,2025-10-04 22:36:40.818719,CK_CU000027,LK_ST001,CLICK_COLLECT,PICKUP,136.5,13.65,0.0,0.0,150.15,2,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000276,ORD200276,2025-09-21,2025-09-21 04:45:40.818750,CK_CU000271,LK_ST025,CLICK_COLLECT,PICKUP,403.0,40.3,0.0,9.99,453.29,4,5,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000277,ORD200277,2025-10-04,2025-10-04 12:26:40.818779,CK_CU000562,LK_ST011,ONLINE,IMMEDIATE,26.22,2.62,0.0,0.0,28.84,4,6,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000278,ORD200278,2025-10-02,2025-10-02 07:45:40.818806,CK_CU000804,LK_ST006,CLICK_COLLECT,PICKUP,149.2,14.92,0.0,5.0,169.12,4,5,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000279,ORD200279,2025-10-01,2025-10-01 14:43:40.818839,CK_CU000247,LK_ST020,ONLINE,IMMEDIATE,99.62,9.96,0.0,0.0,109.58,1,2,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000280,ORD200280,2025-09-23,2025-09-23 00:13:40.818894,CK_CU000776,LK_ST003,ONLINE,IMMEDIATE,75.67,6.81,7.57,0.0,74.91,1,1,CARD,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000281,ORD200281,2025-09-22,2025-09-22 06:37:40.818941,CK_CU000591,LK_ST019,ONLINE,DELIVERY,11.08,1.05,0.55,5.0,16.58,2,2,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000282,ORD200282,2025-10-17,2025-10-17 03:13:40.818966,CK_CU000387,LK_ST002,ONLINE,DELIVERY,281.76,26.77,14.09,5.0,299.44,4,6,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000283,ORD200283,2025-10-12,2025-10-12 13:33:40.819010,CK_CU000702,LK_ST018,CLICK_COLLECT,PICKUP,96.22,9.62,0.0,9.99,115.83,1,2,AFTERPAY,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000284,ORD200284,2025-09-25,2025-09-25 11:50:40.819036,CK_CU000559,LK_ST012,CLICK_COLLECT,PICKUP,140.79,13.38,7.04,0.0,147.13,2,3,PAYPAL,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000285,ORD200285,2025-10-13,2025-10-13 09:39:40.819109,CK_CU000973,LK_ST010,ONLINE,IMMEDIATE,255.09,25.51,0.0,5.0,285.6,2,3,AFTERPAY,RETURNED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000286,ORD200286,2025-10-15,2025-10-15 22:46:40.819144,CK_CU000361,LK_ST005,CLICK_COLLECT,PICKUP,227.34,22.73,0.0,0.0,250.07,4,6,AFTERPAY,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000287,ORD200287,2025-10-07,2025-10-07 22:37:40.819172,CK_CU000866,LK_ST009,CLICK_COLLECT,PICKUP,124.24,12.42,0.0,5.0,141.66,3,4,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000288,ORD200288,2025-09-21,2025-09-21 22:14:40.819200,CK_CU000984,LK_ST002,ONLINE,IMMEDIATE,28.48,2.85,0.0,9.99,41.32,4,4,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000289,ORD200289,2025-10-08,2025-10-08 06:21:40.819236,CK_CU000488,LK_ST002,CLICK_COLLECT,PICKUP,163.7,16.37,0.0,5.0,185.07,3,5,PAYPAL,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000290,ORD200290,2025-09-27,2025-09-27 11:18:40.819264,CK_CU000352,LK_ST006,CLICK_COLLECT,PICKUP,112.8,11.28,0.0,9.99,134.07,2,2,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000291,ORD200291,2025-09-24,2025-09-24 03:17:40.819291,CK_CU000701,LK_ST010,ONLINE,IMMEDIATE,46.33,4.63,0.0,5.0,55.96,1,1,CARD,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000292,ORD200292,2025-10-12,2025-10-12 17:15:40.819318,CK_CU000928,LK_ST018,ONLINE,IMMEDIATE,303.24,30.32,0.0,9.99,343.55,5,7,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000293,ORD200293,2025-10-06,2025-10-06 20:47:40.819345,CK_CU000256,LK_ST012,ONLINE,DELIVERY,26.5,2.25,3.97,5.0,29.78,2,2,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000294,ORD200294,2025-10-03,2025-10-03 06:56:40.819372,CK_CU000222,LK_ST004,ONLINE,IMMEDIATE,105.72,10.57,0.0,5.0,121.29,1,2,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000295,ORD200295,2025-09-28,2025-09-28 13:34:40.819400,CK_CU000884,LK_ST022,ONLINE,DELIVERY,90.8,8.63,4.54,9.99,104.88,2,4,AFTERPAY,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000296,ORD200296,2025-10-07,2025-10-07 23:31:40.819427,CK_CU000753,LK_ST021,CLICK_COLLECT,PICKUP,283.32,28.33,0.0,0.0,311.65,4,4,PAYPAL,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000297,ORD200297,2025-10-13,2025-10-13 18:09:40.819454,CK_CU000781,LK_ST017,ONLINE,IMMEDIATE,94.28,9.43,0.0,9.99,113.7,3,4,CARD,PLACED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000298,ORD200298,2025-10-10,2025-10-10 08:00:40.819482,CK_CU000001,LK_ST015,ONLINE,IMMEDIATE,210.42,17.89,31.56,9.99,206.74,2,3,CARD,CANCELLED,ECOMM,2025-10-17 11:24:40.879985
FT_EC_000299,ORD200299,2025-09-24,2025-09-24 23:51:40.819509,CK_CU000546,LK_ST006,ONLINE,IMMEDIATE,74.14,7.41,0.0,5.0,86.55,1,1,PAYPAL,FULFILLED,ECOMM,2025-10-17 11:24:40.879985
